Employee ID,First Name,Last Name,Gender,State,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary,Birth Date,Termination Date,Adjusted Salary
E07645,Kim,Oneill,Female,TX,Austin,2016-08-16,HR,HR Assistant,Associate Degree,Satisfactory,Yes,42877,1993-05-18,,39511
E07646,Michael,Ellison,Male,TX,Houston,2019-12-30,HR,HR Assistant,Associate Degree,Satisfactory,No,45153,1996-04-23,,42895
E07647,Michele,Yang,Male,TX,Austin,2022-01-11,Sales,Sales Manager,Bachelor's Degree,Satisfactory,No,71360,1972-04-24,,74928
E07648,Joyce,Jones,Female,TX,Austin,2018-03-30,Finance,Financial Analyst,Master's Degree,Good,No,67029,1982-09-24,,71519
E07649,Rachel,Smith,Female,IL,Naperville,2017-10-14,IT,System Admin,Bachelor's Degree,Excellent,Yes,62189,1990-12-19,,60172
E07650,Suzanne,Cross,Male,FL,Orlando,2022-06-14,IT,Developer,Bachelor's Degree,Excellent,Yes,107670,1996-09-17,,107400
E07651,Jacqueline,Woods,Male,FL,Tampa,2015-03-15,IT,IT Support,Associate Degree,Satisfactory,Yes,55911,1985-05-18,,55911
E07652,Yolanda,Jones,Female,FL,Miami,2023-03-27,Finance,Financial Analyst,Master's Degree,Satisfactory,No,79686,1986-06-26,,85024
E07653,John,Turner,Female,IL,Naperville,2019-06-25,IT,Developer,Bachelor's Degree,Satisfactory,Yes,91892,1995-11-17,,88912
E07654,Rachel,Johnson,Female,TX,Austin,2020-02-14,Sales,Sales Representative,High School Diploma,Satisfactory,No,40299,1997-01-21,2021-02-04,37135
E07655,Calvin,Mclaughlin,Female,NY,Rochester,2018-05-11,IT,IT Support,Associate Degree,Excellent,No,53187,1994-02-07,,49011
E07656,Emily,Swanson,Male,NY,New York,2021-10-14,IT,IT Support,Associate Degree,Satisfactory,No,49950,1988-08-04,2023-11-30,49950
E07657,Christine,Kirk,Male,TX,Austin,2022-01-01,IT,Developer,Bachelor's Degree,Excellent,No,86745,1996-05-18,,86528
E07658,Tracey,Davis,Female,FL,Tampa,2017-01-06,Finance,Financial Analyst,Master's Degree,Satisfactory,No,84483,1975-11-08,2019-04-07,90143
E07659,Robert,Morgan,Male,TX,Houston,2024-03-03,HR,HR Manager,Bachelor's Degree,Good,No,85955,1978-07-24,,90252
E07660,Kimberly,Martinez,Female,CA,Los Angeles,2021-02-04,Marketing,Marketing Specialist,Associate Degree,Good,Yes,46756,1995-02-05,,43085
E07661,Angela,Ellison,Female,NY,New York,2019-10-14,Finance,Accountant,Bachelor's Degree,Excellent,No,81386,1982-08-03,,82891
E07662,Patrick,Hendricks,Female,CA,Los Angeles,2018-06-05,Sales,Sales Representative,High School Diploma,Satisfactory,No,37441,1989-07-02,,34501
E07663,Jay,Gonzalez,Male,CA,San Francisco,2021-04-18,Sales,Sales Representative,High School Diploma,Good,No,35897,1995-02-12,,34102
E07664,Blake,Boyer,Male,TX,Houston,2019-05-04,Sales,Sales Representative,High School Diploma,Good,No,30645,1997-01-24,,29112
E07665,Robert,Sutton,Male,NY,Buffalo,2020-03-17,IT,System Admin,Bachelor's Degree,Good,No,62107,1991-07-16,,61951
E07666,Wendy,Ford,Male,TX,Houston,2019-10-09,Finance,Financial Analyst,Master's Degree,Good,No,73355,1987-02-15,,80690
E07667,Christopher,Zamora,Female,IL,Naperville,2021-02-28,IT,System Admin,Bachelor's Degree,Excellent,No,65455,1993-06-19,,63332
E07668,Jessica,Reid,Female,TX,Dallas,2015-03-15,HR,HR Assistant,Associate Degree,Good,No,48728,1990-06-01,,44902
E07669,Grant,Holloway,Male,NY,Rochester,2021-08-05,IT,Developer,Bachelor's Degree,Good,Yes,81610,1988-02-11,,85690
E07670,Rebecca,Evans,Male,CA,San Francisco,2024-08-21,Sales,Sales Manager,Bachelor's Degree,Satisfactory,No,99044,1992-03-21,,103996
E07671,Yesenia,Jones,Male,IL,Springfield,2016-11-14,IT,Developer,Bachelor's Degree,Excellent,No,117007,1987-02-13,,116714
E07672,Charles,Chan,Female,IL,Naperville,2023-01-04,Marketing,Marketing Manager,Bachelor's Degree,Good,Yes,93131,1994-06-25,,90111
E07673,Jessica,Khan,Female,TX,Houston,2016-09-07,Finance,Financial Analyst,Master's Degree,Needs Improvement,No,67160,1986-05-03,,71659
E07674,Megan,Williams,Male,CA,San Francisco,2015-01-24,IT,System Admin,Bachelor's Degree,Satisfactory,No,54443,1983-10-28,,57165
E07675,Kristen,Velez,Female,NY,New York,2020-11-30,Sales,Sales Representative,High School Diploma,Excellent,No,36222,1986-03-02,,35135
E07676,Andrea,Ryan,Male,IL,Naperville,2018-06-23,Marketing,Marketing Specialist,Associate Degree,Needs Improvement,Yes,44963,1991-08-23,,42714
E07677,Joanne,Morris,Male,IL,Chicago,2020-12-30,Sales,Sales Representative,High School Diploma,Satisfactory,No,56019,1989-12-28,2021-12-07,56019
E07678,Stephanie,Wolfe,Female,TX,Austin,2018-06-03,IT,System Admin,Bachelor's Degree,Good,No,69589,1986-04-02,,70876
E07679,Robert,Coleman,Male,IL,Chicago,2016-04-01,Marketing,Marketing Manager,Bachelor's Degree,Good,Yes,80663,1978-01-22,,84696
E07680,Brian,Rodriguez,Male,FL,Tampa,2021-02-04,Marketing,Marketing Specialist,Associate Degree,Needs Improvement,No,48127,1992-04-28,,45720
E07681,Andrea,Castro,Female,TX,Houston,2023-08-07,HR,HR Manager,Bachelor's Degree,Satisfactory,No,77825,1992-10-16,,79264
E07682,John,Pope,Male,IL,Chicago,2019-03-29,Sales,Sales Representative,High School Diploma,Excellent,No,35791,1993-02-08,,34001
E07683,Tyler,Mack,Male,TX,Houston,2018-08-06,Sales,Sales Manager,Bachelor's Degree,Good,No,76694,1978-08-15,,80528
E07684,Brandon,Perez,Female,IL,Chicago,2019-03-02,IT,IT Support,Associate Degree,Needs Improvement,No,59979,1985-06-05,,58179
E07685,Michael,Mcdonald,Female,CA,Los Angeles,2017-11-03,IT,IT Support,Associate Degree,Excellent,No,45624,1996-05-08,,42042
E07686,Kimberly,Nguyen,Male,IL,Chicago,2017-01-12,IT,System Admin,Bachelor's Degree,Good,No,50490,1991-07-28,,50363
E07687,Jacqueline,Smith,Male,NY,New York,2022-08-10,HR,HR Assistant,Associate Degree,Satisfactory,No,35543,1993-12-20,,33765
E07688,Tyler,Martinez,Female,CA,Los Angeles,2024-07-01,Marketing,Marketing Specialist,Associate Degree,Satisfactory,No,51396,1992-08-12,,49854
E07689,Anna,Terrell,Female,CA,Los Angeles,2017-10-17,IT,System Admin,Bachelor's Degree,Satisfactory,No,78208,1986-07-25,,79654
E07690,Kenneth,Ortiz,Male,FL,Orlando,2018-02-26,Sales,Sales Representative,High School Diploma,Satisfactory,No,54583,1984-09-09,,54583
E07691,Zachary,Burke,Female,CA,San Diego,2018-09-22,HR,HR Manager,Bachelor's Degree,Excellent,Yes,69422,1978-06-09,,70706
E07692,Kevin,Perkins,Male,TX,Dallas,2015-09-30,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,No,88436,1979-11-24,,92857
E07693,Cody,Mathews,Female,IL,Springfield,2023-03-20,IT,System Admin,Bachelor's Degree,Excellent,No,64296,1997-09-23,2024-12-26,62211
E07694,Pam,Pope,Male,CA,San Francisco,2024-07-26,HR,HR Assistant,Associate Degree,Good,No,45264,1995-09-27,,43000
E07695,Tiffany,Rasmussen,Male,IL,Chicago,2016-10-20,IT,System Admin,Bachelor's Degree,Good,No,77772,1979-11-09,,81660
E07696,Cristian,Malone,Male,IL,Springfield,2016-11-03,Finance,Financial Analyst,Master's Degree,Excellent,No,65799,1971-01-09,,72378
E07697,Emily,Howell,Male,CA,San Francisco,2024-11-09,IT,Developer,Bachelor's Degree,Satisfactory,No,87725,2001-10-13,,87505
E07698,Jeremy,Mason,Male,TX,Houston,2021-02-25,IT,Developer,Bachelor's Degree,Good,Yes,119155,1982-02-17,,125112
E07699,Andrea,Sanders,Male,NY,Buffalo,2024-12-25,Marketing,Marketing Specialist,Associate Degree,Satisfactory,No,55689,1999-06-20,,52904
E07700,Peter,Hanson,Female,NY,New York,2020-10-31,Marketing,Marketing Specialist,Associate Degree,Good,No,62487,1992-02-17,,57581
E07701,Daniel,Owens,Male,CA,Los Angeles,2020-09-03,Finance,Accountant,Bachelor's Degree,Good,No,79752,1991-05-02,,79552
E07702,Ryan,Aguilar,Male,IL,Springfield,2020-05-05,Finance,Accountant,Bachelor's Degree,Excellent,No,66355,1982-02-11,,69672
E07703,Beth,Chandler,Male,IL,Chicago,2019-06-27,IT,Developer,Bachelor's Degree,Good,No,82823,1985-01-13,,86964
E07704,Shawn,Trujillo,Male,TX,Dallas,2020-01-25,Finance,Financial Analyst,Master's Degree,Satisfactory,No,77589,1980-12-20,,85347
E07705,Jessica,Escobar,Female,TX,Austin,2018-08-19,IT,Developer,Bachelor's Degree,Good,Yes,90970,1985-05-02,,92652
E07706,Savannah,Ochoa,Male,CA,San Francisco,2017-01-23,IT,Developer,Bachelor's Degree,Satisfactory,No,115028,1989-08-23,,114740
E07707,Melissa,Chandler,Female,TX,Dallas,2022-02-26,Finance,Accountant,Bachelor's Degree,Satisfactory,No,79346,1978-10-13,,80813
E07708,Lauren,Carr,Female,TX,Houston,2021-06-16,Finance,Financial Analyst,Master's Degree,Good,No,66627,1980-08-21,,71091
E07709,Tina,Wright,Female,FL,Orlando,2015-05-01,Finance,Accountant,Bachelor's Degree,Satisfactory,Yes,80790,1990-09-23,,78170
E07710,Kevin,Cruz,Male,IL,Naperville,2018-05-12,HR,HR Assistant,Associate Degree,Good,Yes,38992,1990-05-07,,37042
E07711,Samantha,Leach,Male,TX,Dallas,2022-05-24,Finance,Accountant,Bachelor's Degree,Good,Yes,72963,1974-11-02,,76611
E07712,Lauren,Owens,Female,TX,Houston,2020-11-05,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,Yes,67899,1992-03-17,,65697
E07713,Brian,Villanueva,Male,FL,Tampa,2018-09-26,IT,System Admin,Bachelor's Degree,Satisfactory,Yes,59115,1986-08-22,,62070
E07714,Virginia,Schroeder,Male,NY,New York,2024-10-21,Marketing,Marketing Manager,Bachelor's Degree,Excellent,No,94445,1979-05-13,,99167
E07715,Andrea,Johnson,Female,NY,Rochester,2017-05-25,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,No,72472,1985-09-06,,73812
E07716,John,Smith,Male,CA,San Diego,2020-10-11,IT,IT Support,Associate Degree,Needs Improvement,Yes,54636,1996-03-12,,51904
E07717,Rebecca,Mora,Male,NY,Buffalo,2017-08-25,Marketing,Marketing Manager,Bachelor's Degree,Good,No,94215,1985-02-11,,98925
E07718,Donald,Gamble,Male,NY,Rochester,2019-11-19,IT,Developer,Bachelor's Degree,Good,No,84716,1996-11-15,,84504
E07719,Caroline,Wood,Male,NY,New York,2017-08-22,IT,IT Support,Associate Degree,Good,No,50287,1997-01-27,2019-07-30,47772
E07720,Helen,Davis,Male,CA,Los Angeles,2017-04-11,HR,HR Assistant,Associate Degree,Satisfactory,No,37330,1983-08-28,,37330
E07721,Krystal,Willis,Female,NY,New York,2019-06-22,HR,HR Assistant,Associate Degree,Excellent,No,49632,1987-10-03,,48143
E07722,Pamela,Flores,Male,FL,Miami,2020-09-10,Finance,Accountant,Bachelor's Degree,Needs Improvement,No,66325,1977-01-16,,69641
E07723,Justin,Ramos,Male,FL,Tampa,2021-06-28,Marketing,Marketing Manager,Bachelor's Degree,Good,No,89968,1982-07-05,,94466
E07724,Adrian,Snow,Female,TX,Dallas,2020-06-21,Finance,Accountant,Bachelor's Degree,Good,No,71805,1978-02-17,,73133
E07725,Michael,Hernandez,Female,CA,Los Angeles,2023-03-26,Sales,Sales Representative,High School Diploma,Good,No,30754,2000-05-10,,28339
E07726,William,Woodard,Male,NY,New York,2018-12-02,Marketing,Marketing Specialist,Associate Degree,Needs Improvement,No,44495,1984-04-04,,44495
E07727,Richard,Smith,Male,IL,Naperville,2016-02-22,HR,HR Manager,Bachelor's Degree,Excellent,No,62432,1963-12-04,,68831
E07728,Rhonda,Contreras,Male,NY,Rochester,2019-08-28,IT,Developer,Bachelor's Degree,Satisfactory,No,110655,1989-02-06,,116187
E07729,Eddie,Johnson,Female,NY,New York,2015-07-22,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,Yes,73674,1979-04-17,,75036
E07730,Michael,Schroeder,Male,NY,New York,2023-11-30,IT,IT Support,Associate Degree,Good,No,48538,1988-09-01,,48538
E07731,Lori,Hensley,Male,TX,Austin,2022-11-12,Sales,Sales Manager,Bachelor's Degree,Good,Yes,93715,1980-02-09,,98400
E07732,Sean,Erickson,Male,FL,Miami,2021-05-23,Sales,Sales Manager,Bachelor's Degree,Good,No,92190,1988-02-05,,96799
E07733,Tanya,Fitzgerald,Female,IL,Chicago,2018-09-30,HR,HR Assistant,Associate Degree,Satisfactory,No,40406,1995-03-05,,37234
E07734,Jose,Howard,Female,FL,Miami,2023-02-17,IT,Developer,Bachelor's Degree,Good,Yes,74050,1997-09-21,,71648
E07735,Micheal,Jones,Male,NY,New York,2020-01-05,IT,System Admin,Bachelor's Degree,Satisfactory,No,70745,1978-10-18,,74282
E07736,Kristy,Nguyen,Male,IL,Chicago,2021-01-04,Marketing,Marketing Specialist,Associate Degree,Good,No,49383,1989-01-28,,49383
E07737,Heather,Ashley,Female,IL,Naperville,2017-12-29,Sales,Sales Representative,High School Diploma,Needs Improvement,Yes,46439,1989-09-24,2020-12-20,42793
E07738,Amber,Williams,Male,TX,Houston,2016-02-06,Sales,Sales Manager,Bachelor's Degree,Good,No,73230,1967-06-10,,76891
E07739,Brian,Stone,Male,TX,Dallas,2022-12-19,Sales,Sales Representative,High School Diploma,Satisfactory,Yes,47550,1992-02-20,,47550
E07740,Jim,Manning,Female,NY,Rochester,2020-12-27,IT,System Admin,Bachelor's Degree,Excellent,No,57583,1995-05-13,,55715
E07741,Maria,Michael,Male,CA,San Diego,2019-01-29,IT,Developer,Bachelor's Degree,Needs Improvement,No,96784,1992-10-02,,96542
E07742,Mark,Perry,Female,CA,San Francisco,2021-09-29,Finance,Accountant,Bachelor's Degree,Good,No,63670,1993-09-02,,61605
E07743,Danny,Payne,Male,TX,Austin,2019-09-09,IT,Developer,Bachelor's Degree,Satisfactory,No,92504,1991-09-11,,92272
E07744,Emily,Lane,Male,IL,Chicago,2021-05-05,Marketing,Marketing Manager,Bachelor's Degree,Good,No,78190,1992-01-09,,77994
E07745,Norma,Jarvis,Male,NY,Rochester,2018-02-04,HR,HR Assistant,Associate Degree,Needs Improvement,No,38528,1989-09-04,,36601
E07746,John,Harvey,Male,CA,Los Angeles,2019-08-13,IT,System Admin,Bachelor's Degree,Excellent,Yes,58278,1987-01-12,,61191
E07747,Vincent,Richards,Male,NY,New York,2015-01-10,Sales,Sales Representative,High School Diploma,Satisfactory,Yes,49510,1987-04-08,,47034
E07748,Caroline,Gilbert,Female,FL,Tampa,2020-12-23,Finance,Accountant,Bachelor's Degree,Good,No,66847,1992-12-08,,64679
E07749,Wesley,Cordova,Female,CA,Los Angeles,2020-03-25,IT,Developer,Bachelor's Degree,Excellent,No,109049,1997-10-26,,105513
E07750,Andrew,Holloway,Female,CA,San Francisco,2019-10-18,Finance,Financial Analyst,Master's Degree,Needs Improvement,Yes,89442,1988-04-18,,95434
E07751,Cheryl,Davis,Male,TX,Houston,2018-11-30,HR,HR Manager,Bachelor's Degree,Satisfactory,No,62691,1979-01-19,,65825
E07752,Darrell,Hall,Male,FL,Orlando,2019-05-18,HR,HR Manager,Bachelor's Degree,Good,No,79119,1975-11-28,,83074
E07753,Deborah,Norton,Male,FL,Miami,2024-08-09,IT,Developer,Bachelor's Degree,Excellent,No,109910,1986-06-01,,115405
E07754,Scott,White,Male,NY,Rochester,2015-03-19,Marketing,Marketing Manager,Bachelor's Degree,Good,No,80178,1986-08-10,,79977
E07755,Jessica,Wilson,Male,NY,Rochester,2024-02-16,Sales,Sales Manager,Bachelor's Degree,Good,No,80640,1986-03-11,,84672
E07756,John,Gibson,Male,TX,Houston,2021-08-01,Marketing,Marketing Specialist,Associate Degree,Good,No,51122,1993-03-19,,48565
E07757,Allison,Morales,Male,CA,San Diego,2019-04-26,Marketing,Marketing Manager,Bachelor's Degree,Good,Yes,84773,1975-08-22,,89011
E07758,Brent,Greene,Male,CA,Los Angeles,2019-11-29,IT,Developer,Bachelor's Degree,Excellent,Yes,117338,1979-02-12,2020-12-15,123204
E07759,John,Mcintosh,Female,TX,Austin,2024-11-01,HR,HR Manager,Bachelor's Degree,Excellent,Yes,68150,1993-01-24,,69410
E07760,Stephanie,Vaughn,Male,TX,Houston,2024-07-15,HR,HR Manager,Bachelor's Degree,Satisfactory,No,73835,1970-10-12,,81403
E07761,James,Howard,Female,FL,Tampa,2024-04-23,Sales,Sales Manager,Bachelor's Degree,Good,Yes,73521,1994-09-14,,74881
E07762,Robert,Lewis,Female,IL,Naperville,2017-10-20,Marketing,Marketing Manager,Bachelor's Degree,Good,No,74737,1974-10-01,,76119
E07763,Nicole,Davis,Male,FL,Tampa,2023-12-25,IT,System Admin,Bachelor's Degree,Needs Improvement,No,63442,1983-03-03,,66614
E07764,Jennifer,Robinson,Male,IL,Naperville,2016-05-10,HR,HR Manager,Bachelor's Degree,Satisfactory,No,87669,1971-02-23,,92052
E07765,Erik,Chang,Male,CA,Los Angeles,2018-09-10,IT,IT Support,Associate Degree,Satisfactory,No,59369,1984-06-12,2019-09-05,59369
E07766,Daniel,Rodgers,Male,NY,Rochester,2019-04-19,Finance,Accountant,Bachelor's Degree,Satisfactory,Yes,67920,1989-01-07,,71316
E07767,Angela,Nelson,Male,IL,Springfield,2021-10-18,Finance,Accountant,Bachelor's Degree,Good,Yes,83713,1985-12-09,,87898
E07768,Wendy,George,Female,NY,Buffalo,2024-12-17,HR,HR Manager,Bachelor's Degree,Good,No,67441,1994-11-14,,68688
E07769,Joseph,Brown,Female,NY,Rochester,2020-09-15,HR,HR Assistant,Associate Degree,Satisfactory,No,39451,1994-08-23,,36354
E07770,Katherine,Rodriguez,Male,IL,Chicago,2016-10-07,Marketing,Marketing Specialist,Associate Degree,Satisfactory,No,45966,1986-05-11,,45966
E07771,Angela,Carpenter,Female,CA,San Francisco,2021-05-12,Finance,Accountant,Bachelor's Degree,Excellent,Yes,81427,1971-08-25,,82933
E07772,Jack,Flores,Male,TX,Dallas,2017-04-05,HR,HR Assistant,Associate Degree,Satisfactory,No,46006,1988-01-13,,43705
E07773,Gary,Johnson,Female,FL,Tampa,2019-12-10,Marketing,Marketing Specialist,Associate Degree,Good,No,62300,1997-11-16,,57409
E07774,Michael,Mckenzie,Male,IL,Springfield,2018-02-05,HR,HR Assistant,Associate Degree,Satisfactory,No,45050,1992-02-26,,42797
E07775,Stephanie,Haynes,Male,IL,Chicago,2019-05-21,Finance,Financial Analyst,Master's Degree,Excellent,No,82214,1975-08-13,,90435
E07776,Peter,Jenkins,Female,FL,Miami,2020-01-30,IT,Developer,Bachelor's Degree,Satisfactory,Yes,115929,1988-01-09,,118073
E07777,Kristen,Morales,Female,FL,Miami,2015-07-16,Marketing,Marketing Specialist,Associate Degree,Needs Improvement,No,51499,1980-07-14,,49954
E07778,Curtis,Jackson,Male,TX,Dallas,2022-07-11,Finance,Accountant,Bachelor's Degree,Good,No,65866,1996-12-25,,65701
E07779,Lindsay,Robertson,Male,NY,Buffalo,2020-07-27,Finance,Financial Analyst,Master's Degree,Satisfactory,No,86796,1986-10-24,,95475
E07780,Adrian,Lee,Female,NY,Rochester,2023-12-08,Marketing,Marketing Manager,Bachelor's Degree,Good,No,74352,1985-12-19,,75727
E07781,Sheila,Erickson,Male,IL,Chicago,2021-02-08,IT,Developer,Bachelor's Degree,Good,No,85061,1997-05-16,,84848
E07782,Dawn,Palmer,Female,IL,Springfield,2023-11-10,IT,IT Support,Associate Degree,Good,Yes,41224,1993-12-17,,39987
E07783,Lisa,Cummings,Male,TX,Austin,2017-10-15,Marketing,Marketing Specialist,Associate Degree,Good,No,42862,1983-12-18,,42862
E07784,Miguel,Paul,Female,IL,Chicago,2021-02-11,Finance,Accountant,Bachelor's Degree,Excellent,No,76229,1994-06-14,,73757
E07785,Emily,Tran,Female,NY,Rochester,2020-08-04,Marketing,Marketing Manager,Bachelor's Degree,Good,No,80774,1985-07-07,2022-09-30,82268
E07786,Nicole,Moore,Female,TX,Austin,2019-02-14,Marketing,Marketing Specialist,Associate Degree,Needs Improvement,No,60834,1989-03-18,,59008
E07787,Brian,Heath,Male,NY,Buffalo,2015-09-02,Finance,Financial Analyst,Master's Degree,Excellent,Yes,88548,1975-04-25,,97402
E07788,Nicole,Moore,Male,CA,San Diego,2019-07-07,Sales,Sales Representative,High School Diploma,Good,No,34321,1990-06-05,,32604
E07789,Theodore,King,Female,FL,Orlando,2023-03-01,Sales,Sales Manager,Bachelor's Degree,Good,No,97028,1988-03-26,2024-05-28,98823
E07790,Ronald,Bautista,Male,IL,Springfield,2024-08-21,Marketing,Marketing Specialist,Associate Degree,Good,No,44767,1993-04-26,,44767
E07791,Stanley,Knapp,Male,FL,Orlando,2024-03-19,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,Yes,77508,1982-11-09,,81383
E07792,Tara,Crawford,Female,NY,New York,2022-09-15,HR,HR Manager,Bachelor's Degree,Good,Yes,80510,1967-02-13,,86099
E07793,David,Baker,Female,CA,Los Angeles,2016-04-02,HR,HR Assistant,Associate Degree,Needs Improvement,No,41173,1986-08-16,,39937
E07794,Matthew,Moss,Female,NY,New York,2020-09-25,IT,System Admin,Bachelor's Degree,Excellent,Yes,54447,1980-05-06,,55454
E07795,Lisa,Andrews,Female,TX,Houston,2021-08-04,HR,HR Assistant,Associate Degree,Satisfactory,No,35041,1991-12-14,,33989
E07796,Jenna,Brown,Female,TX,Austin,2016-09-27,IT,Developer,Bachelor's Degree,Needs Improvement,No,95973,1980-04-28,,97748
E07797,Michelle,Vega,Male,IL,Naperville,2023-05-29,HR,HR Assistant,Associate Degree,Excellent,No,46526,1997-04-25,,44199
E07798,Melissa,Yoder,Female,FL,Orlando,2018-01-14,Finance,Accountant,Bachelor's Degree,Needs Improvement,No,82859,1982-03-08,,84391
E07799,Steven,Ritter,Female,FL,Tampa,2018-06-30,Sales,Sales Manager,Bachelor's Degree,Needs Improvement,No,70289,1981-07-10,,71589
E07800,Ryan,Graham,Female,TX,Austin,2016-02-11,Marketing,Marketing Manager,Bachelor's Degree,Good,No,77907,1986-06-21,,79348
E07801,Cynthia,Smith,Female,IL,Springfield,2024-05-17,IT,System Admin,Bachelor's Degree,Good,Yes,59401,1999-05-17,,57474
E07802,Diana,Patel,Female,NY,New York,2015-07-16,Marketing,Marketing Manager,Bachelor's Degree,Good,No,70389,1972-02-21,,71691
E07803,Scott,Graves,Male,CA,San Francisco,2019-04-15,Marketing,Marketing Specialist,Associate Degree,Satisfactory,No,56805,1984-08-25,,56805
E07804,Jeffrey,Yang,Female,CA,San Diego,2019-02-06,Marketing,Marketing Specialist,Associate Degree,Satisfactory,Yes,52225,1987-04-25,,50658
E07805,Jacqueline,Lopez,Female,NY,New York,2017-09-17,Sales,Sales Representative,High School Diploma,Good,No,41109,1984-07-23,,39875
E07806,Sandy,Hall,Male,NY,Buffalo,2016-07-31,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,No,72074,1979-12-06,,75677
E07807,Ian,Wood,Female,IL,Naperville,2017-03-22,Finance,Accountant,Bachelor's Degree,Needs Improvement,No,76218,1967-11-27,,77628
E07808,Daniel,Ramirez,Male,TX,Austin,2021-10-23,Marketing,Marketing Manager,Bachelor's Degree,Needs Improvement,No,77942,1976-06-07,2022-05-02,81839
E07809,Jill,Johnson,Female,CA,San Francisco,2016-06-28,Sales,Sales Representative,High School Diploma,Satisfactory,No,53977,1982-08-23,,52357
