employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-82008855,Rebecca,Johnson,Male,Virginia,Norfolk,2024-09-07,IT,IT Support Specialist,High School,57440,Satisfactory,No,1988-01-26,
00-85410537,Jacob,Barber,Female,Ohio,Columbus,2017-11-29,Sales,Sales Representative,Bachelor,53151,Good,No,2002-11-07,
00-37390284,Todd,Sanchez,Female,New York,Buffalo,2023-02-19,Marketing,Marketing Manager,Bachelor,94238,Good,Yes,1978-04-25,
00-22138251,Jennifer,Burch,Female,New York,New York City,2019-05-17,Customer Service,Customer Service Representative,High School,59087,Satisfactory,No,1988-11-25,
00-66759152,Margaret,Heath,Male,New York,New York City,2023-09-23,Operations,Inventory Specialist,High School,57081,Good,Yes,1993-08-26,
00-45220681,Jason,Young,Male,North Carolina,Charlotte,2017-03-07,Customer Service,Help Desk Technician,High School,71863,Satisfactory,No,1988-01-29,
00-31170843,Edward,Steele,Male,New York,New York City,2015-11-13,Operations,Inventory Specialist,High School,60603,Satisfactory,No,1991-05-03,
00-89370781,Scott,Lyons,Female,Pennsylvania,Pittsburgh,2020-03-14,Operations,Logistics Coordinator,Bachelor,59584,Good,Yes,1995-08-02,
00-21690100,Patricia,Morrison,Female,New York,Rochester,2022-03-09,Sales,Sales Representative,Bachelor,72527,Good,No,1969-12-21,
00-50599103,Aaron,Cox,Female,North Carolina,Raleigh,2022-07-03,Customer Service,Help Desk Technician,Bachelor,82161,Satisfactory,No,1994-06-10,
00-12587407,Hayley,Clayton,Female,New York,New York City,2016-10-30,IT,Software Developer,Master,99841,Good,No,1984-03-04,
00-85910969,Marie,Casey,Female,New York,New York City,2021-03-29,Operations,Logistics Coordinator,Bachelor,54523,Satisfactory,Yes,1993-01-30,
00-13594894,David,Henderson,Male,New York,Buffalo,2024-02-03,Sales,Sales Specialist,Bachelor,71462,Satisfactory,No,2002-11-19,
00-18524087,William,Stanton,Male,New York,New York City,2021-07-02,Finance,Financial Analyst,PhD,92932,Needs Improvement,No,1973-10-18,
00-35481359,Randy,Solomon,Male,New York,New York City,2015-08-03,Operations,Inventory Specialist,Bachelor,72403,Satisfactory,No,1973-10-14,
00-81202765,Theresa,Williams,Female,Michigan,Detroit,2017-03-14,Customer Service,Help Desk Technician,Bachelor,68221,Satisfactory,Yes,1982-08-03,
00-85351333,Paul,Jimenez,Female,New York,Buffalo,2024-02-16,Sales,Sales Representative,Bachelor,63707,Good,Yes,1991-12-02,
00-47303947,Kathy,Roman,Female,New York,Rochester,2022-11-19,Finance,Accountant,Bachelor,61708,Satisfactory,No,2001-06-23,
00-17288491,Melissa,James,Female,New York,Rochester,2022-02-08,Sales,Sales Specialist,Master,62326,Satisfactory,No,1970-09-19,
00-20112592,Alexis,Martinez,Female,New York,Buffalo,2019-06-03,Marketing,Marketing Manager,Bachelor,95478,Good,No,1988-09-03,
00-65604429,Cory,Newman,Male,Michigan,Detroit,2019-11-16,Sales,Sales Representative,Bachelor,77213,Good,Yes,1985-04-11,
00-95096413,Tina,Walker,Female,New York,Rochester,2018-08-05,Operations,Logistics Coordinator,Bachelor,54657,Good,No,2000-08-29,
00-99029797,Erica,Chen,Female,North Carolina,Raleigh,2017-03-13,Sales,Sales Representative,Bachelor,55841,Good,No,1983-01-16,
00-96597256,Janice,Stuart,Female,New York,Rochester,2020-07-10,Customer Service,Support Specialist,High School,53820,Good,No,2001-01-22,
00-60950884,Elizabeth,Wilkinson,Female,New York,New York City,2022-06-18,Customer Service,Customer Service Manager,Bachelor,94352,Satisfactory,No,1995-01-02,
00-87969595,Sandra,Gill,Female,North Carolina,Greensboro,2024-07-26,Customer Service,Support Specialist,Bachelor,68360,Good,Yes,1964-06-22,
00-97784963,Michele,Chan,Female,New York,Buffalo,2020-07-04,Customer Service,Customer Service Representative,Bachelor,61883,Satisfactory,No,2001-12-19,
00-36805045,James,Ramos,Female,Michigan,Warren,2024-04-12,Operations,Inventory Specialist,High School,60969,Satisfactory,No,1981-06-21,
00-73881463,David,Clark,Male,New York,Buffalo,2016-03-25,Operations,Operations Analyst,Bachelor,77588,Satisfactory,No,2000-06-27,
00-65333444,Tina,Haas,Male,North Carolina,Greensboro,2021-02-25,IT,Software Developer,Bachelor,115215,Excellent,No,1986-10-23,
00-16432263,Stephanie,Gillespie,Male,New York,Rochester,2017-07-17,Operations,Inventory Specialist,High School,56127,Good,No,1985-07-20,
00-82399892,Andre,Rodriguez,Female,New York,Rochester,2015-08-24,IT,Software Developer,Master,95201,Excellent,Yes,1973-03-19,
00-18803339,Kelly,Osborn,Female,Florida,Orlando,2019-05-15,Customer Service,Help Desk Technician,Bachelor,81656,Good,No,1974-07-06,
00-80959857,Ann,Santiago,Female,New York,Rochester,2017-10-15,Operations,Inventory Specialist,High School,60467,Excellent,No,1983-08-28,
00-33334187,Ashlee,Love,Male,Pennsylvania,Pittsburgh,2022-09-16,Sales,Sales Consultant,PhD,73294,Good,No,1960-01-10,
00-50150882,Vicki,Welch,Female,New York,Buffalo,2023-03-13,Sales,Sales Consultant,Bachelor,78656,Good,Yes,1973-12-26,
00-14052129,Gregory,Mullen,Male,New York,Rochester,2022-06-07,Operations,Operations Analyst,Bachelor,82137,Excellent,No,1998-10-19,
00-29770964,Brian,White,Male,New York,Rochester,2020-12-11,Sales,Sales Consultant,Bachelor,82417,Excellent,No,1988-10-29,
00-55483577,Christine,Kaiser,Female,New York,New York City,2024-03-22,IT,IT Support Specialist,High School,55171,Satisfactory,No,1995-03-12,
00-96818181,Nathan,Williams,Female,New York,Rochester,2019-06-01,Operations,Inventory Specialist,Bachelor,58401,Excellent,Yes,1987-07-20,
00-20101490,John,Prince,Female,Virginia,Virginia Beach,2019-11-03,IT,IT Support Specialist,Bachelor,63898,Good,Yes,1974-08-17,
00-89502034,Jennifer,Lin,Male,New York,Buffalo,2022-04-06,Customer Service,Customer Service Representative,High School,70065,Good,No,1970-06-19,
00-61657510,Carl,Holland,Female,New York,Rochester,2023-07-26,Operations,Operations Analyst,Master,73783,Good,No,1985-06-28,
00-73384034,Brian,Sanders,Female,New York,Buffalo,2019-11-04,Sales,Sales Consultant,Master,81823,Good,Yes,1976-08-16,
00-84822264,Travis,Garcia,Male,New York,New York City,2015-04-02,Operations,Inventory Specialist,Bachelor,61489,Good,No,1990-03-11,
00-12247218,Adam,Caldwell,Male,North Carolina,Charlotte,2017-03-30,Sales,Sales Consultant,Master,77326,Good,No,1978-08-20,
00-17626061,Melissa,Dodson,Female,New York,New York City,2021-10-27,Sales,Sales Consultant,Master,94131,Good,Yes,2002-03-30,
00-36121230,David,Hoffman,Male,New York,Rochester,2022-02-27,Operations,Operations Manager,Bachelor,90191,Needs Improvement,No,1983-03-20,
00-46147988,Alexander,Keller,Male,Virginia,Richmond,2017-03-27,Sales,Sales Representative,Bachelor,85161,Needs Improvement,No,1980-02-29,
00-94585900,Kim,Thompson,Female,New York,New York City,2022-09-14,Customer Service,Customer Service Representative,Bachelor,52361,Satisfactory,No,1993-04-08,
00-54829778,Brian,Mueller,Male,New York,New York City,2024-09-14,Operations,Logistics Coordinator,Bachelor,67628,Satisfactory,No,1989-06-21,
00-75035598,Reginald,Duncan,Male,Michigan,Grand Rapids,2023-10-07,Operations,Operations Analyst,Bachelor,98246,Excellent,Yes,1975-07-21,
00-11469955,Thomas,Diaz,Female,New York,Rochester,2022-01-25,Operations,Inventory Specialist,High School,60629,Satisfactory,No,1972-03-26,
00-98841927,Lee,Hill,Female,New York,Rochester,2024-07-03,Customer Service,Help Desk Technician,High School,78923,Excellent,Yes,1978-05-30,
00-31784381,Brandon,Flores,Male,Pennsylvania,Philadelphia,2022-08-09,Operations,Operations Analyst,Bachelor,93125,Excellent,No,1994-12-26,
00-64736922,Charles,Thompson,Female,New York,Rochester,2020-08-31,Sales,Sales Representative,Bachelor,54351,Good,No,1986-11-07,
00-30966164,Donna,Richardson,Female,New York,Rochester,2024-06-15,Operations,Logistics Coordinator,Bachelor,59475,Good,No,1985-10-13,
00-43372435,Tiffany,Adams,Female,New York,Buffalo,2015-01-31,Sales,Sales Representative,Bachelor,76655,Satisfactory,No,1961-11-09,
00-86487490,Ashlee,Hull,Male,New York,Buffalo,2019-05-13,Operations,Inventory Specialist,High School,58826,Needs Improvement,No,1986-10-03,
00-43544444,Mark,Nelson,Male,Illinois,Naperville,2021-08-10,IT,Software Developer,Bachelor,89506,Satisfactory,No,1971-07-15,
00-70244877,Sarah,Davis,Male,New York,Rochester,2015-10-07,IT,Software Developer,Bachelor,93663,Good,Yes,1993-11-21,
00-60389714,Nicholas,Mercer,Male,New York,Rochester,2018-08-18,Customer Service,Help Desk Technician,High School,76721,Satisfactory,Yes,1986-10-04,
00-15640988,Manuel,Payne,Male,New York,New York City,2018-05-19,Operations,Operations Analyst,Master,85245,Excellent,No,1990-01-11,
00-67031028,Linda,Brown,Male,New York,Buffalo,2017-11-09,Sales,Sales Representative,Bachelor,82206,Good,No,1986-12-30,
00-81509657,Aaron,Taylor,Female,Ohio,Cincinnati,2023-04-09,Sales,Sales Consultant,PhD,99450,Excellent,No,1987-02-15,
00-47363712,Gary,Bray,Female,Michigan,Detroit,2022-09-16,Sales,Sales Specialist,PhD,84133,Satisfactory,No,1964-08-12,
00-63701561,Alexis,Dean,Male,New York,New York City,2023-09-11,Finance,Financial Analyst,PhD,68762,Good,No,1970-03-02,
00-78453832,Tyler,Taylor,Male,Ohio,Columbus,2020-09-13,Finance,Financial Analyst,PhD,85722,Good,No,1963-05-21,
00-86498139,Christopher,Parker,Male,New York,Buffalo,2019-03-20,Sales,Sales Specialist,Bachelor,94662,Satisfactory,Yes,1977-03-17,
00-79494015,Ashley,Walton,Male,Illinois,Naperville,2018-06-16,Sales,Sales Specialist,Master,73733,Good,Yes,1973-07-16,
00-65178770,Rebecca,Oliver,Female,New York,New York City,2017-06-29,Operations,Inventory Specialist,High School,54442,Good,No,1989-07-11,
00-40980281,Amanda,Holland,Male,Michigan,Detroit,2019-06-07,Customer Service,Support Specialist,Bachelor,69306,Good,No,1997-05-23,
00-72222360,Benjamin,Friedman,Male,New York,Buffalo,2021-07-04,Sales,Sales Representative,Bachelor,59477,Excellent,No,1992-05-29,
00-64727631,Jason,Martin,Female,New York,Buffalo,2017-07-10,Sales,Sales Consultant,Master,80024,Good,No,2001-10-02,
00-60040826,Patricia,Hall,Male,New York,New York City,2020-11-05,Customer Service,Help Desk Technician,Bachelor,95328,Satisfactory,No,1978-11-24,
00-75042161,Carolyn,Townsend,Male,New York,New York City,2024-02-21,Customer Service,Help Desk Technician,Bachelor,60761,Good,No,2002-11-28,
00-28104420,Samuel,Price,Female,New York,Rochester,2022-10-24,Operations,Operations Analyst,Bachelor,78853,Good,Yes,1994-08-10,
00-91179203,Anthony,Haley,Male,New York,Rochester,2020-09-27,Sales,Sales Representative,Bachelor,70486,Good,Yes,2002-05-25,
00-65127108,Barbara,Moreno,Female,New York,New York City,2020-08-29,Finance,Accountant,Bachelor,59188,Satisfactory,Yes,1978-12-18,
00-61517012,Thomas,Stephens,Male,New York,Buffalo,2019-05-17,IT,Software Developer,Bachelor,86461,Satisfactory,Yes,1981-10-22,
00-86396187,John,Walsh,Male,New York,Buffalo,2020-03-21,IT,IT Support Specialist,Bachelor,68643,Needs Improvement,No,1974-02-27,
00-56271914,Shelia,Cohen,Male,New York,Rochester,2018-12-16,IT,Software Developer,Bachelor,94861,Satisfactory,No,1980-04-02,
00-98221887,Ruth,Steele,Male,New York,Buffalo,2023-03-20,Customer Service,Support Specialist,Bachelor,64585,Good,No,1980-06-26,
00-90960465,Darius,Davis,Male,New York,Rochester,2023-10-27,Operations,Inventory Specialist,High School,59701,Excellent,Yes,1970-04-18,
00-43279063,Patrick,Parker,Male,New York,Buffalo,2017-01-12,Sales,Sales Consultant,Master,85152,Satisfactory,No,1985-07-27,
00-74083494,Stephanie,Powers,Female,New York,Rochester,2023-11-02,IT,IT Support Specialist,High School,60806,Excellent,Yes,2001-11-05,
00-79090975,Belinda,Rogers,Female,New York,Buffalo,2019-04-01,Sales,Sales Specialist,PhD,90947,Good,No,1959-08-25,
00-91995629,David,Williams,Male,New York,Buffalo,2017-02-17,Finance,Financial Analyst,PhD,86571,Good,No,1996-11-24,
00-50414015,Brenda,Bell,Male,New York,Buffalo,2016-01-10,Operations,Logistics Coordinator,Bachelor,60949,Good,Yes,1983-03-11,
00-33174916,Kim,Tucker,Male,New York,Buffalo,2015-05-27,Sales,Sales Consultant,Bachelor,94516,Good,No,1980-03-10,
00-43154375,Joseph,Campbell,Male,Ohio,Cincinnati,2016-09-05,Sales,Sales Consultant,Master,81943,Satisfactory,No,1988-01-27,
00-80850880,Stephen,Dorsey,Male,North Carolina,Charlotte,2022-07-06,IT,IT Support Specialist,Bachelor,58178,Satisfactory,Yes,1996-12-10,
00-30771252,Adam,Williams,Female,New York,Rochester,2024-02-24,IT,Software Developer,Bachelor,83908,Satisfactory,No,1980-09-26,
00-13936735,Robert,Hoffman,Male,New York,Rochester,2015-06-03,Sales,Sales Consultant,PhD,68561,Satisfactory,Yes,1963-10-05,
00-49928545,Kevin,Gardner,Male,Virginia,Richmond,2015-10-24,Operations,Inventory Specialist,High School,56967,Good,No,1969-08-25,
00-72600538,Ryan,Morales,Female,New York,Rochester,2024-08-10,Customer Service,Help Desk Technician,High School,79939,Satisfactory,Yes,1986-05-06,
00-92804244,Seth,Cole,Male,New York,Rochester,2022-05-01,IT,System Administrator,Bachelor,83871,Excellent,No,1981-07-09,
00-50930993,Nicole,Davis,Female,Illinois,Chicago,2022-11-13,IT,IT Support Specialist,High School,58181,Needs Improvement,No,1984-09-17,
00-14530614,James,Zamora,Male,New York,Rochester,2023-06-15,Customer Service,Customer Service Manager,PhD,84284,Excellent,Yes,1997-05-22,
00-19491470,Hannah,Johnson,Female,New York,New York City,2017-11-30,Sales,Sales Specialist,Master,76130,Good,No,1976-03-26,
00-37397226,Mark,Johnson,Female,Illinois,Chicago,2020-04-04,Operations,Logistics Coordinator,Bachelor,65325,Good,No,1969-11-21,
00-53137197,Michael,Hale,Male,New York,Rochester,2017-07-02,IT,IT Support Specialist,High School,61795,Needs Improvement,Yes,1985-07-11,
00-82955931,James,Chapman,Female,New York,New York City,2019-05-30,Operations,Operations Manager,Master,104579,Good,Yes,1980-12-23,
00-92261717,Theresa,Cunningham,Male,New York,Buffalo,2020-08-27,Sales,Sales Representative,Bachelor,69340,Satisfactory,Yes,1973-01-13,
00-61505306,Jacob,Marshall,Female,New York,Buffalo,2017-01-31,Customer Service,Customer Service Representative,Bachelor,57609,Excellent,Yes,1986-06-07,
00-99540581,Daniel,Reid,Female,Michigan,Detroit,2024-09-09,Operations,Operations Analyst,Bachelor,81172,Good,Yes,1985-04-13,
00-11524247,Michael,Hudson,Male,New York,New York City,2018-05-28,Customer Service,Help Desk Technician,Bachelor,89858,Excellent,Yes,1959-10-30,
00-30311392,Jeffrey,Harris,Male,New York,Buffalo,2016-09-26,Operations,Inventory Specialist,Bachelor,71643,Good,Yes,1993-10-11,
00-55209042,Nathan,Owens,Male,New York,Buffalo,2023-01-04,Operations,Logistics Coordinator,Bachelor,69508,Excellent,No,1992-03-31,
00-75025705,Harry,Bailey,Male,New York,New York City,2024-03-03,IT,Software Developer,Bachelor,95372,Good,Yes,1988-01-16,
00-23731131,Allison,Ford,Male,Pennsylvania,Philadelphia,2021-09-19,Operations,Operations Analyst,Master,79381,Needs Improvement,No,1983-06-16,
00-93274201,Jamie,Evans,Male,New York,Buffalo,2019-01-31,IT,System Administrator,Bachelor,96277,Good,No,1970-06-19,
00-83175374,Melissa,Mendez,Male,New York,Rochester,2024-12-21,IT,IT Support Specialist,High School,59035,Excellent,Yes,1983-04-28,
00-59663454,Alice,Horn,Male,New York,Rochester,2019-11-23,Marketing,Content Creator,Bachelor,66621,Satisfactory,No,1995-09-01,
00-21432003,Ashley,Rogers,Female,New York,Buffalo,2019-06-02,Operations,Logistics Coordinator,Bachelor,58052,Satisfactory,No,1963-09-06,
00-94281692,Michael,Campbell,Male,New York,New York City,2024-09-12,Marketing,Content Creator,Bachelor,65523,Satisfactory,No,1995-06-25,
00-64826758,Ryan,Evans,Female,New York,Buffalo,2019-05-09,Operations,Inventory Specialist,High School,68046,Good,Yes,1972-01-28,
00-86755219,Karen,Baxter,Male,Michigan,Grand Rapids,2018-12-25,Sales,Sales Representative,Bachelor,83485,Satisfactory,No,1971-11-11,
00-97461289,Kelly,Walker,Female,North Carolina,Raleigh,2024-10-02,Customer Service,Customer Service Representative,High School,59375,Good,No,1980-01-03,
00-48974101,Jonathan,Jones,Male,New York,Rochester,2023-12-15,Operations,Logistics Coordinator,Bachelor,68859,Good,Yes,1972-12-28,
00-43273757,Kevin,Martinez,Male,New York,Rochester,2023-08-10,Operations,Logistics Coordinator,Bachelor,63055,Needs Improvement,Yes,2000-08-14,
00-44578176,Sarah,Chapman,Male,New York,New York City,2016-10-19,Finance,Accountant,Bachelor,83735,Good,No,1961-06-05,
00-40271240,Catherine,Bass,Male,New York,Rochester,2024-11-29,IT,System Administrator,Master,89731,Satisfactory,No,1986-09-20,
00-74714670,Jonathan,Lane,Female,New York,New York City,2022-04-21,Sales,Sales Representative,Bachelor,62089,Excellent,No,1984-03-13,
00-64318477,Jeremy,Ibarra,Female,New York,Rochester,2016-12-06,Operations,Logistics Coordinator,Bachelor,56771,Satisfactory,Yes,1985-01-21,
00-75792454,Robert,Smith,Male,New York,Rochester,2020-10-21,Customer Service,Support Specialist,Bachelor,66336,Excellent,Yes,2003-09-11,
00-19834748,Erica,Sandoval,Male,New York,Buffalo,2020-08-06,IT,IT Support Specialist,High School,62947,Satisfactory,No,1984-11-21,
00-40300423,George,Walker,Female,New York,Rochester,2019-08-19,Customer Service,Support Specialist,Bachelor,56933,Good,No,2000-01-13,
00-99018687,Mark,Fisher,Female,New York,Rochester,2017-08-24,Customer Service,Support Specialist,High School,56468,Satisfactory,No,1981-03-21,
00-54765093,Jennifer,Cummings,Male,Virginia,Richmond,2023-03-26,Sales,Sales Specialist,PhD,62146,Good,No,1988-02-25,
00-88360154,Vanessa,Caldwell,Male,New York,New York City,2020-07-26,Sales,Sales Consultant,Bachelor,73568,Excellent,No,1999-06-24,
00-36612148,Dawn,Khan,Male,New York,Buffalo,2020-08-14,Operations,Logistics Coordinator,Bachelor,68172,Needs Improvement,No,1989-12-02,
00-71689400,Michele,Nelson,Female,Pennsylvania,Philadelphia,2015-04-07,Customer Service,Customer Service Representative,Bachelor,64419,Good,Yes,1984-07-09,
00-34675726,Eric,Coffey,Male,Michigan,Detroit,2023-12-14,Customer Service,Support Specialist,Bachelor,62343,Satisfactory,No,1992-04-23,
00-70203892,Kathleen,Griffin,Male,New York,Rochester,2017-01-24,Marketing,Marketing Coordinator,Bachelor,84954,Satisfactory,No,1975-07-24,
00-46364093,Hayley,Wilson,Male,New York,Buffalo,2020-07-04,Operations,Inventory Specialist,High School,59158,Good,Yes,1995-05-21,
00-81745429,Kathleen,Mendoza,Female,New York,Buffalo,2019-04-28,Sales,Sales Representative,Bachelor,62911,Satisfactory,No,1966-09-28,
00-40265112,Rachel,Stone,Male,North Carolina,Greensboro,2018-03-16,IT,IT Support Specialist,Bachelor,67491,Good,Yes,1998-10-28,
00-73140855,Justin,Mckinney,Male,New York,Buffalo,2019-06-10,Marketing,Content Creator,High School,59731,Good,Yes,1981-12-09,
00-91644753,Mitchell,Kennedy,Female,New York,Rochester,2016-08-15,Operations,Operations Analyst,Master,60496,Good,No,1975-02-05,
00-14578975,David,Strickland,Male,New York,Rochester,2024-01-15,Marketing,Content Creator,High School,66982,Good,No,1989-08-18,
00-57953300,John,Williams,Male,New York,New York City,2016-04-18,Sales,Sales Specialist,PhD,60634,Good,No,1965-09-16,
